1.00000000e-03	7.50400373e+03	-1.00004949e+05	6.19059521e-03
2.00000000e-03	7.45399633e+03	-2.50098973e+04	6.19059855e-03
3.00000000e-03	7.43731732e+03	-1.11259570e+04	6.19060411e-03
4.00000000e-03	7.42896671e+03	-6.26979448e+03	6.19061189e-03
5.00000000e-03	7.42394449e+03	-4.02474301e+03	6.19062190e-03
6.00000000e-03	7.42058401e+03	-2.80746925e+03	6.19063412e-03
7.00000000e-03	7.41817097e+03	-2.07545620e+03	6.19064858e-03
8.00000000e-03	7.41634823e+03	-1.60208819e+03	6.19066525e-03
9.00000000e-03	7.41491738e+03	-1.27910431e+03	6.19068415e-03
1.00000000e-02	7.41375937e+03	-1.04948451e+03	6.19070528e-03
1.10000000e-02	7.41279845e+03	-8.80878786e+02	6.19072862e-03
1.20000000e-02	7.41198410e+03	-7.53824808e+02	6.19075419e-03
1.30000000e-02	7.41128137e+03	-6.56044055e+02	6.19078199e-03
1.40000000e-02	7.41066528e+03	-5.79479720e+02	6.19081200e-03
1.50000000e-02	7.41011752e+03	-5.18667475e+02	6.19084424e-03
1.60000000e-02	7.40962434e+03	-4.69795243e+02	6.19087871e-03
1.70000000e-02	7.40917525e+03	-4.30138025e+02	6.19091540e-03
1.80000000e-02	7.40876207e+03	-3.97706056e+02	6.19095431e-03
1.90000000e-02	7.40837836e+03	-3.71018993e+02	6.19099544e-03
2.00000000e-02	7.40801895e+03	-3.48957057e+02	6.19103880e-03
2.10000000e-02	7.40767967e+03	-3.30660561e+02	6.19108439e-03
2.20000000e-02	7.40735710e+03	-3.15460646e+02	6.19113219e-03
2.30000000e-02	7.40704842e+03	-3.02830612e+02	6.19118222e-03
2.40000000e-02	7.40675128e+03	-2.92351152e+02	6.19123448e-03
2.50000000e-02	7.40646369e+03	-2.83685098e+02	6.19128896e-03
2.60000000e-02	7.40618399e+03	-2.76558851e+02	6.19134566e-03
2.70000000e-02	7.40591076e+03	-2.70748515e+02	6.19140459e-03
2.80000000e-02	7.40564277e+03	-2.66069449e+02	6.19146574e-03
2.90000000e-02	7.40537896e+03	-2.62368281e+02	6.19152911e-03
3.00000000e-02	7.40511844e+03	-2.59516770e+02	6.19159471e-03
3.10000000e-02	7.40486040e+03	-2.57407015e+02	6.19166253e-03
3.20000000e-02	7.40460415e+03	-2.55947704e+02	6.19173258e-03
3.30000000e-02	7.40434908e+03	-2.55061148e+02	6.19180485e-03
3.40000000e-02	7.40409465e+03	-2.54680908e+02	6.19187935e-03
3.50000000e-02	7.40384039e+03	-2.54749898e+02	6.19195607e-03
3.60000000e-02	7.40358586e+03	-2.55218847e+02	6.19203501e-03
3.70000000e-02	7.40333069e+03	-2.56045050e+02	6.19211618e-03
3.80000000e-02	7.40307455e+03	-2.57191344e+02	6.19219958e-03
3.90000000e-02	7.40281712e+03	-2.58625266e+02	6.19228520e-03
4.00000000e-02	7.40255814e+03	-2.60318360e+02	6.19237304e-03
4.10000000e-02	7.40229737e+03	-2.62245595e+02	6.19246311e-03
4.20000000e-02	7.40203456e+03	-2.64384883e+02	6.19255540e-03
4.30000000e-02	7.40176954e+03	-2.66716671e+02	6.19264992e-03
4.40000000e-02	7.40150210e+03	-2.69223604e+02	6.19274666e-03
4.50000000e-02	7.40123209e+03	-2.71890229e+02	6.19284563e-03
4.60000000e-02	7.40095935e+03	-2.74702756e+02	6.19294682e-03
4.70000000e-02	7.40068374e+03	-2.77648842e+02	6.19305024e-03
4.80000000e-02	7.40040513e+03	-2.80717419e+02	6.19315588e-03
4.90000000e-02	7.40012341e+03	-2.83898531e+02	6.19326375e-03
5.00000000e-02	7.39983847e+03	-2.87183209e+02	6.19337385e-03
5.10000000e-02	7.39955021e+03	-2.90563354e+02	6.19348617e-03
5.20000000e-02	7.39925854e+03	-2.94031635e+02	6.19360071e-03
5.30000000e-02	7.39896336e+03	-2.97581406e+02	6.19371748e-03
5.40000000e-02	7.39866461e+03	-3.01206629e+02	6.19383648e-03
5.50000000e-02	7.39836222e+03	-3.04901810e+02	6.19395770e-03
5.60000000e-02	7.39805610e+03	-3.08661939e+02	6.19408115e-03
5.70000000e-02	7.39774621e+03	-3.12482440e+02	6.19420683e-03
5.80000000e-02	7.39743248e+03	-3.16359130e+02	6.19433473e-03
5.90000000e-02	7.39711486e+03	-3.20288172e+02	6.19446486e-03
6.00000000e-02	7.39679330e+03	-3.24266048e+02	6.19459721e-03
6.10000000e-02	7.39646774e+03	-3.28289525e+02	6.19473179e-03
6.20000000e-02	7.39613816e+03	-3.32355627e+02	6.19486860e-03
6.30000000e-02	7.39580450e+03	-3.36461611e+02	6.19500763e-03
6.40000000e-02	7.39546672e+03	-3.40604946e+02	6.19514889e-03
6.50000000e-02	7.39512480e+03	-3.44783293e+02	6.19529238e-03
6.60000000e-02	7.39477870e+03	-3.48994490e+02	6.19543809e-03
6.70000000e-02	7.39442838e+03	-3.53236531e+02	6.19558603e-03
6.80000000e-02	7.39407381e+03	-3.57507558e+02	6.19573620e-03
6.90000000e-02	7.39371497e+03	-3.61805845e+02	6.19588860e-03
7.00000000e-02	7.39335183e+03	-3.66129787e+02	6.19604322e-03
7.10000000e-02	7.39298437e+03	-3.70477891e+02	6.19620007e-03
7.20000000e-02	7.39261256e+03	-3.74848765e+02	6.19635915e-03
7.30000000e-02	7.39223638e+03	-3.79241114e+02	6.19652046e-03
7.40000000e-02	7.39185581e+03	-3.83653726e+02	6.19668399e-03
7.50000000e-02	7.39147083e+03	-3.88085469e+02	6.19684975e-03
7.60000000e-02	7.39108142e+03	-3.92535285e+02	6.19701774e-03
7.70000000e-02	7.39068756e+03	-3.97002183e+02	6.19718796e-03
7.80000000e-02	7.39028924e+03	-4.01485236e+02	6.19736041e-03
7.90000000e-02	7.38988644e+03	-4.05983571e+02	6.19753508e-03
8.00000000e-02	7.38947914e+03	-4.10496372e+02	6.19771199e-03
8.10000000e-02	7.38906734e+03	-4.15022870e+02	6.19789112e-03
8.20000000e-02	7.38865102e+03	-4.19562343e+02	6.19807248e-03
8.30000000e-02	7.38823016e+03	-4.24114112e+02	6.19825607e-03
8.40000000e-02	7.38780475e+03	-4.28677537e+02	6.19844189e-03
8.50000000e-02	7.38737479e+03	-4.33252013e+02	6.19862994e-03
8.60000000e-02	7.38694026e+03	-4.37836972e+02	6.19882022e-03
8.70000000e-02	7.38650115e+03	-4.42431876e+02	6.19901273e-03
8.80000000e-02	7.38605746e+03	-4.47036218e+02	6.19920746e-03
8.90000000e-02	7.38560916e+03	-4.51649518e+02	6.19940443e-03
9.00000000e-02	7.38515627e+03	-4.56271321e+02	6.19960363e-03
9.10000000e-02	7.38469875e+03	-4.60901197e+02	6.19980506e-03
9.20000000e-02	7.38423662e+03	-4.65538740e+02	6.20000872e-03
9.30000000e-02	7.38376985e+03	-4.70183563e+02	6.20021461e-03
9.40000000e-02	7.38329845e+03	-4.74835299e+02	6.20042273e-03
9.50000000e-02	7.38282240e+03	-4.79493602e+02	6.20063308e-03
9.60000000e-02	7.38234171e+03	-4.84158140e+02	6.20084566e-03
9.70000000e-02	7.38185635e+03	-4.88828599e+02	6.20106047e-03
9.80000000e-02	7.38136634e+03	-4.93504680e+02	6.20127751e-03
9.90000000e-02	7.38087166e+03	-4.98186101e+02	6.20149679e-03
1.00000000e-01	7.38037230e+03	-5.02872588e+02	6.20171830e-03
1.01000000e-01	7.37986827e+03	-5.07563885e+02	6.20194204e-03
1.02000000e-01	7.37935956e+03	-5.12259746e+02	6.20216801e-03
1.03000000e-01	7.37884616e+03	-5.16959936e+02	6.20239621e-03
1.04000000e-01	7.37832807e+03	-5.21664231e+02	6.20262664e-03
1.05000000e-01	7.37780528e+03	-5.26372417e+02	6.20285931e-03
1.06000000e-01	7.37727780e+03	-5.31084290e+02	6.20309421e-03
1.07000000e-01	7.37674561e+03	-5.35799653e+02	6.20333134e-03
1.08000000e-01	7.37620872e+03	-5.40518321e+02	6.20357071e-03
1.09000000e-01	7.37566712e+03	-5.45240114e+02	6.20381231e-03
1.10000000e-01	7.37512080e+03	-5.49964861e+02	6.20405614e-03
1.11000000e-01	7.37456978e+03	-5.54692397e+02	6.20430221e-03
1.12000000e-01	7.37401403e+03	-5.59422566e+02	6.20455051e-03
1.13000000e-01	7.37345357e+03	-5.64155215e+02	6.20480104e-03
1.14000000e-01	7.37288838e+03	-5.68890200e+02	6.20505381e-03
1.15000000e-01	7.37231846e+03	-5.73627382e+02	6.20530881e-03
1.16000000e-01	7.37174382e+03	-5.78366626e+02	6.20556605e-03
1.17000000e-01	7.37116445e+03	-5.83107806e+02	6.20582552e-03
1.18000000e-01	7.37058035e+03	-5.87850796e+02	6.20608722e-03
1.19000000e-01	7.36999152e+03	-5.92595478e+02	6.20635116e-03
1.20000000e-01	7.36939795e+03	-5.97341738e+02	6.20661734e-03
1.21000000e-01	7.36879965e+03	-6.02089465e+02	6.20688575e-03
1.22000000e-01	7.36819661e+03	-6.06838553e+02	6.20715640e-03
1.23000000e-01	7.36758883e+03	-6.11588900e+02	6.20742928e-03
1.24000000e-01	7.36697631e+03	-6.16340406e+02	6.20770440e-03
1.25000000e-01	7.36635906e+03	-6.21092978e+02	6.20798175e-03
1.26000000e-01	7.36573705e+03	-6.25846522e+02	6.20826134e-03
1.27000000e-01	7.36511031e+03	-6.30600950e+02	6.20854317e-03
1.28000000e-01	7.36447882e+03	-6.35356176e+02	6.20882724e-03
1.29000000e-01	7.36384259e+03	-6.40112117e+02	6.20911354e-03
1.30000000e-01	7.36320161e+03	-6.44868694e+02	6.20940208e-03
1.31000000e-01	7.36255589e+03	-6.49625828e+02	6.20969286e-03
1.32000000e-01	7.36190542e+03	-6.54383444e+02	6.20998587e-03
1.33000000e-01	7.36125020e+03	-6.59141469e+02	6.21028112e-03
1.34000000e-01	7.36059024e+03	-6.63899834e+02	6.21057861e-03
1.35000000e-01	7.35992553e+03	-6.68658470e+02	6.21087834e-03
1.36000000e-01	7.35925607e+03	-6.73417310e+02	6.21118031e-03
1.37000000e-01	7.35858186e+03	-6.78176291e+02	6.21148451e-03
1.38000000e-01	7.35790291e+03	-6.82935351e+02	6.21179096e-03
1.39000000e-01	7.35721920e+03	-6.87694427e+02	6.21209964e-03
1.40000000e-01	7.35653075e+03	-6.92453463e+02	6.21241057e-03
1.41000000e-01	7.35583755e+03	-6.97212401e+02	6.21272373e-03
1.42000000e-01	7.35513960e+03	-7.01971185e+02	6.21303913e-03
1.43000000e-01	7.35443691e+03	-7.06729762e+02	6.21335678e-03
1.44000000e-01	7.35372946e+03	-7.11488078e+02	6.21367666e-03
1.45000000e-01	7.35301727e+03	-7.16246084e+02	6.21399879e-03
1.46000000e-01	7.35230034e+03	-7.21003729e+02	6.21432315e-03
1.47000000e-01	7.35157865e+03	-7.25760964e+02	6.21464976e-03
